	H1.1	H10.1	H11.1	H12.1	H15.1	H16.1	H17.1	H19.1	H20.1	H21.1	H23.1	H25.1	H26.1	H30.1	H31.1	H32.1	H33.1	H34.1	H36.1	H38.1	H39.1	H4.1	H40.1	H41.1	H42.1	H47.1	H5.1	H7.1	H8.1	H9.1	H1.2	H10.2	H11.2	H12.2	H15.2	H16.2	H17.2	H19.2	H20.2	H21.2	H23.2	H25.2	H26.2	H30.2	H31.2	H32.2	H33.2	H34.2	H36.2	H38.2	H39.2	H4.2	H40.2	H41.2	H42.2	H47.2	H5.2	H7.2	H8.2	H9.2	G1.1	G10.1	G11.1	G12.1	G13.1	G14.1	G15.1	G16.1	G17.1	G19.1	G2.1	G20.1	G21.1	G22.1	G23.1	G25.1	G26.1	G27.1	G3.1	G32.1	G33.1	G4.1	G5.1	G6.1	G7.1	G8.1	G9.1	G1.2	G10.2	G11.2	G12.2	G13.2	G14.2	G15.2	G16.2	G17.2	G19.2	G2.2	G20.2	G21.2	G22.2	G23.2	G25.2	G26.2	G27.2	G3.2	G32.2	G33.2	G4.2	G5.2	G6.2	G7.2	G8.2	G9.2
H42.2	0.148536626583799	0.15676915553594947	0.12974854462614419	0.16635453200102804	0.14429372646888455	0.2134776649623518	0.2629362170026026	0.16776728811535063	0.21726799567442717	0.16268829352153405	0.2120636657329454	0.3472206091852929	0.21904466484790988	0.2549898662168632	0.41869100394187664	0.26219591552046767	0.1803911754744542	0.23927237618642044	0.3738555678208945	0.25668026903114655	0.14887441963325726	0.2828046996612823	0.1517381854801039	0.15417735147021447	0.1752086557130687	0.18521670893736628	0.3566738375349348	0.3584293194018941	0.23374910507321026	0.3115269960888628	0.1949428068259052	0.15748713764236372	0.16426715475723155	0.19952310229460613	0.1845640810014666	0.15629976310456592	0.19950174138627635	0.1420710970135747	0.24685383633053823	0.14068422544697917	0.5939171433451698	0.18027847472761244	0.2735772822394122	0.22434673211859787	0.36989091464209456	0.20032786027155358	0.19216459400041425	0.23408389076285083	0.22121178353450527	0.2467819026934327	0.14803053683922462	0.3615138060177287	0.21083195893433135	0.17360333995971047	0.0	0.16492082413961634	0.35616337573898704	0.17883507695002823	0.2425424708087635	0.1774850072861379	0.21761326704783196	0.25412446326124744	0.2819253679522242	0.16266372848414382	0.2091388934632544	0.30998320744530244	0.14337252060299382	0.17657970251561927	0.20033771444722215	0.2552770750119907	0.22046171990406785	0.15409387788251833	0.23046985552770716	0.18032061390087847	0.33653567918853955	0.43741057797593	0.24180022543201993	0.5048158770821397	0.22279464028064042	0.20290303843573576	0.27363289989024425	0.22458486126127603	0.16196720744443185	0.19577517785437681	0.18064219424111053	0.14718800133840595	0.20774527150743927	0.17587792533350483	0.22442578905640836	0.3328303158844357	0.16977486451777327	0.19332252602565317	0.4996363715845128	0.1551769258097537	0.19857682249679195	0.2742004105454475	0.5186835199632511	0.22597081052470763	0.1653907047319366	0.26426669374809375	0.2538982822245969	0.3553703598996193	0.4551895720832761	0.29228393590886403	0.4165704481984697	0.15359989214302266	0.15872914395713605	0.22317857270899655	0.18500952066153145	0.14515329487543507	0.23514932535536068	0.15040679468850984	0.20149587724245366	0.23432077939182425
H47.2	0.13046941824388897	0.19271396477361935	0.11209607033135992	0.19052083411976045	0.1840061906287044	0.18571802697203946	0.2766113996604549	0.19503364442710283	0.23162576066830742	0.23312663857138854	0.24780808366426124	0.3805061739271973	0.26571925714757416	0.20861447312190173	0.4314462320986045	0.28994993511439426	0.22729945176237168	0.176911622641865	0.39379220324547826	0.23021887919719955	0.20771509110407957	0.33385621711158897	0.17900289929816954	0.1617378440755352	0.21623153979103743	0.141594162993333	0.3971788866658334	0.37668360063362966	0.22678734010897095	0.3534964758676305	0.17959078515108756	0.17380712266513168	0.14476155665052964	0.23630228082201152	0.1769621718209713	0.222555349694503	0.24399309313255346	0.1637716710619327	0.2848905624400352	0.21787796228328896	0.6072036849382104	0.18423296691086136	0.30670334838396446	0.22368131556391924	0.38177259696285026	0.2183546304445253	0.2177759520976881	0.18162976738919448	0.27733856637745535	0.1983127585684211	0.19523063751049577	0.3985738346958803	0.25942220064180516	0.18859249513774395	0.16492082413961634	0.0	0.396572361523005	0.2237198263651881	0.19781254393650552	0.20837299392101385	0.20162856235601648	0.22329221795188345	0.3187203283997596	0.19305573139210527	0.18203217779981282	0.334344452022887	0.1709081856570412	0.19921695246981624	0.23718652288579592	0.29309874896088967	0.22504761944052842	0.17445879766144715	0.161499952449782	0.23189820775621292	0.37323614745513783	0.45658028325846595	0.2547063697536604	0.518201598983399	0.17075001258013675	0.15878176561452517	0.25095913806887155	0.16596257557004054	0.15757136692391663	0.18978006957331162	0.2137820596775603	0.19246308763064374	0.15723688429947735	0.21812986526557634	0.15706105438957665	0.3220374083072816	0.16979774042154297	0.1696913875427649	0.5084880448164241	0.19841517152850055	0.15281834136926944	0.19571464127364532	0.5326786518392659	0.2540752943809136	0.1469870326019484	0.18474156100381456	0.299857720341194	0.3946704843324766	0.47974591953283374	0.3098533573820366	0.4355922850980627	0.21034228054478027	0.1478511907301091	0.22753055247060752	0.16243459947331873	0.18536719488411882	0.25788109359478056	0.15133699235663292	0.1989805777967474	0.24247064330966991
H5.2	0.3789744743811613	0.37200670720194184	0.36187890705871273	0.3760263607671039	0.36629441846064903	0.40935499964949684	0.4250991064614143	0.38131111416135627	0.40993580105426863	0.3783531943580727	0.2665891279557103	0.15480289645220582	0.37269287091193387	0.4505860820294431	0.19438038685286133	0.4208326192195418	0.37445251612378966	0.4383264491329853	0.17743121937189912	0.4275755649366837	0.35136137051692473	0.24445313110451905	0.38519736730007875	0.3850862607362746	0.37178425434995543	0.4078501346681174	0.1067020748270953	0.19158443590345633	0.4112273470048759	0.16966509760919105	0.414545281342165	0.38427908655159987	0.384083233769266	0.3234111686405202	0.389033580204969	0.3622756356670209	0.36767971724134557	0.3705437782767362	0.39840804125003293	0.33930308331372205	0.597128878964115	0.309245081549925	0.4188595334453513	0.4283546126122334	0.17564804454083077	0.3855035184228747	0.38701830107685853	0.40262672456992277	0.23509005340020417	0.43597023932054446	0.368822542107664	0.15085516535347776	0.3455295963017184	0.35824340124859594	0.35616337573898704	0.396572361523005	0.0	0.36445675414821077	0.43998036203140684	0.3176129088697371	0.411857859879962	0.4479653682984958	0.4005524753439434	0.3794332991067397	0.4266082085152668	0.1676076875603736	0.36616702410195484	0.37179421276998403	0.36212169490844626	0.2078236426997461	0.415454835466567	0.3714983563636115	0.41876020519462503	0.3746900780816129	0.45071002711170394	0.26423322457781395	0.40134349313563616	0.2701779390461812	0.44379627357955914	0.39674801591644937	0.43193643309797564	0.4210654558911853	0.3834107057685246	0.4086923000541006	0.34372707116446793	0.3760890039733915	0.4171120285920349	0.33351957778822294	0.43017934874995406	0.4512446552291814	0.3778554663360178	0.40122038360354806	0.2805678835654438	0.3706531376677312	0.4069453395677608	0.4595137618953936	0.26730427528593903	0.339062899263685	0.37688683820433194	0.4410941717746484	0.4005378419513347	0.4694825407159221	0.23623217311838662	0.4139543937684408	0.20904753151531483	0.34969257049388036	0.37851342245471187	0.3961779491287651	0.3965197067853062	0.343744647258218	0.4064533004121401	0.3505539125250266	0.3992213070432983	0.41080468479693083
H7.2	0.22650836624053128	0.16371939531370755	0.20119081754006934	0.21299070687574181	0.16831276366099612	0.24878843204445045	0.2874167332292597	0.17333439329445222	0.23016553550618182	0.21646925740203807	0.1992920896219256	0.3762721023773424	0.23161263971975646	0.2731548773915095	0.43332428998813644	0.2732652774715915	0.1349105513204849	0.2661522336901922	0.3871558446455396	0.2470818565649343	0.1530610629864579	0.2880539692154702	0.19247501721813032	0.19461174768286615	0.19780998000601	0.21795512924989446	0.3662762898799421	0.38829149936130136	0.28267025095561216	0.3421581100222581	0.2456560813157408	0.20057050911910335	0.2111130197358603	0.23510240264546198	0.21859328296240926	0.19242399770680668	0.2446804325122493	0.1764621496763574	0.24814734570878472	0.18425091483625058	0.5941168583682352	0.20909672378928923	0.26632639158780236	0.26404239760300413	0.38913159741629355	0.21345915904031681	0.22087479334410998	0.2537300453375921	0.24035587768933941	0.25810155242631894	0.15585809121867505	0.3787769958804004	0.22657524995704134	0.21616099321932536	0.17883507695002823	0.2237198263651881	0.36445675414821077	0.0	0.29469580789869376	0.21603877571480345	0.2537270672617611	0.296793883960847	0.2332760251028616	0.19386737743484075	0.21802526601953623	0.33949212522674205	0.18279166363777144	0.18973354670708886	0.21964141153721195	0.2484192976221357	0.20318813356866758	0.15655292833921572	0.25583272764313225	0.19528132522122602	0.31580241554272886	0.4531624209450496	0.2619036143764437	0.5138329682654652	0.2549854628544504	0.24819933358277604	0.27624718118289215	0.2655185205562997	0.192763457630864	0.22376741649378326	0.2068928981520094	0.20933618868038972	0.23403583560396474	0.16221231380183027	0.2519206980568764	0.31290573856181025	0.2037697655334215	0.19886636581532746	0.5148141236870336	0.17031091240068072	0.21045789390581718	0.30094179702328433	0.5246621454337264	0.19479367603762224	0.20086207813211085	0.3048417979205604	0.2462798435469206	0.3366729126665756	0.4706389630263351	0.3001234882322321	0.4390128923346538	0.19523077282692292	0.20386895661422072	0.23603479725742912	0.20387525835983056	0.16952493596519624	0.22228753687275915	0.17272790202218075	0.2286543795394462	0.20015319474534202
H8.2	0.1854902791784863	0.26708746006631484	0.19068587644296423	0.23395149664035184	0.23642492536675777	0.17786887574201635	0.2146082541467165	0.24506476588289325	0.23483429481467719	0.29080108503043073	0.28912543579172356	0.43072476021616646	0.2996699297936873	0.24052502688460517	0.473941500001202	0.2948528621744997	0.2800050056987657	0.2500695925111949	0.42947043400146434	0.25416341410135457	0.2875066707941103	0.3639498844753966	0.23725403849224394	0.21485848422241594	0.2437928705328577	0.2498325088573311	0.43405020013874074	0.43408302788325753	0.1512912660413855	0.3952451395644075	0.21927664866925484	0.23237706846698153	0.19301450868196518	0.2340960783084019	0.2167316653757224	0.2583781833968588	0.2565652720305412	0.257842538320489	0.283279660222473	0.2918749449548168	0.6204546124165169	0.25115942571216454	0.3298937025485577	0.21241515691870355	0.4196747667449187	0.24228739745120761	0.25246234279415425	0.2278871647878605	0.34499111384967035	0.2078636593320045	0.28475569473953516	0.43057782215465923	0.26913104343091293	0.25599862084968195	0.2425424708087635	0.19781254393650552	0.43998036203140684	0.29469580789869376	0.0	0.2738951512662862	0.23415903782938408	0.1147407496147303	0.33238489673691	0.2708900239972301	0.22122193376372806	0.37273419106518885	0.2518356033652085	0.23816871276481724	0.2515982408801126	0.34166665390521506	0.2543329074416369	0.23429659592329788	0.20040553281416826	0.2864991949637512	0.34951156761765406	0.4663790993937117	0.2508184892101993	0.5447238849684677	0.16900202274693368	0.20240464280321205	0.22127175034441873	0.1964089805301202	0.2065979198939768	0.18189859990326288	0.2383832405403591	0.24010555623904759	0.18918757384060633	0.2687111316129215	0.15993481719233837	0.32916296651829796	0.22914339781143056	0.17109499445152973	0.5112456200553472	0.26008219970738844	0.18815410876142394	0.2034791254728245	0.5584729556664849	0.31549851156989633	0.20846999735948718	0.19777567613677483	0.32528374816077743	0.4029522947762382	0.5060299235611219	0.30172072013222234	0.46281581226050533	0.2666489410190522	0.23763877102835476	0.23205565737421716	0.17740343377934648	0.24977006881641964	0.23972866322231323	0.24258921000123096	0.2106467111173653	0.24133650290518113
H9.2	0.1683040531959324	0.20188701208828147	0.17479550465482735	0.1820711201112261	0.21406146027457104	0.21186402906958568	0.29362072436379116	0.20833314203010134	0.2563725302511745	0.2554071912016126	0.17554611262980147	0.30994774860370833	0.23810682222720425	0.2943665449765066	0.37891455818126696	0.2663834324575444	0.223440500969204	0.2597843097840443	0.3386399371779243	0.3037056711119898	0.17864754506981848	0.28756475079988647	0.17921858596714757	0.23499539747632803	0.2224669499845486	0.23605913761192107	0.30254264240726975	0.3408994581658756	0.25738899663649856	0.2685958084024825	0.2438037513528369	0.1773128520535048	0.17565844003639816	0.20423727621305077	0.22968812770736902	0.1923369780824364	0.23799836823641216	0.16032321013231904	0.2993420277935417	0.21432720258868723	0.6054780001381074	0.19727538463784228	0.2966189497089355	0.2835792506031783	0.3073058266772841	0.20352208900366894	0.20056922421690554	0.2482713873230947	0.2155356853766256	0.2784556093169324	0.18843666468556988	0.3262206633011113	0.21506221352589042	0.19057040837261918	0.1774850072861379	0.20837299392101385	0.3176129088697371	0.21603877571480345	0.2738951512662862	0.0	0.21334255220583848	0.2757776315081769	0.28770181568830416	0.19176419113737267	0.24473047963533814	0.28199796480826694	0.1622929232814733	0.2335795946139399	0.23355805395622067	0.21908674436461187	0.27783259116509273	0.1844284800071408	0.2575968956500158	0.21135753882875466	0.3908954956298272	0.38938669570107154	0.27332510368522517	0.4731570215211373	0.2642460124923134	0.20803530497193778	0.29601211363750085	0.22685124902742812	0.1859221175897568	0.21034749472769534	0.21038933012038594	0.19611919767560076	0.25404425502940486	0.14365124154853276	0.23969262118005175	0.3109413775619211	0.16215611600827579	0.20368628117250598	0.45242687770462353	0.20047902721853952	0.24099446833596552	0.26446548206593296	0.4663768098333412	0.2781505643790561	0.20577993367708786	0.26426162132597547	0.2989844602227319	0.4190434659107779	0.4155711683871234	0.3036685291359465	0.3860150437286634	0.17811831020916827	0.2182902302414776	0.2504973654602301	0.2162671438585959	0.1644222065197423	0.2712982320053693	0.16088896238642714	0.20168757647907035	0.2560051854130846
G1.1	0.18490530016060885	0.22633978054256618	0.19368606762612092	0.12798263684914907	0.22407858367239963	0.164589087844961	0.24943609454481142	0.2280774582879902	0.2257521695261816	0.2738820608043861	0.23583114422802515	0.4022391417117017	0.20684276639078455	0.2661005905703721	0.46081384956471927	0.17778776636732474	0.2210073176145689	0.23561401295004497	0.42325914224598526	0.2792193806619785	0.21682031573457414	0.3742648578023073	0.18453158288951094	0.23744820050416318	0.18848656765313188	0.19167472316843423	0.3977077370711305	0.43481648586648336	0.19460351291114827	0.35325156050523004	0.2171615766032919	0.18468080999128045	0.1538572357209934	0.23864537174373493	0.2078677547542907	0.22580123390244694	0.22412414724384502	0.18530953038352993	0.2982628883726392	0.23004093633979866	0.6125684804634638	0.22211286554640472	0.2503507290807552	0.2537970386593388	0.4122184434170053	0.12991897782357836	0.14523489043188628	0.21098630731242846	0.2936069643117246	0.252469126686676	0.19924858606166926	0.41314018119733725	0.23659538165845495	0.148617912805779	0.21761326704783196	0.20162856235601648	0.411857859879962	0.2537270672617611	0.23415903782938408	0.21334255220583848	0.0	0.22850143257093794	0.3073937152109379	0.17693921786619232	0.2306429424296952	0.3770987979269483	0.2045521989545355	0.2609201992027777	0.22699856234255988	0.32713067376826604	0.25297480539266054	0.18940887992398603	0.22434887367154555	0.2016429449400416	0.3758351001976543	0.47507562111854346	0.21590005438958085	0.5459582553843343	0.21619583049222824	0.1567696030118511	0.25350100103536116	0.2370416651209402	0.16436210660646924	0.13508142231129677	0.20275556775574097	0.1472976125172497	0.20891807804919008	0.17034688533126957	0.23097758893932505	0.33782950548281915	0.14053024506310588	0.18296410144004327	0.529906175640124	0.21847849491750912	0.2202404863962936	0.23455840220733915	0.553193575524899	0.30234980455381766	0.183182455903136	0.23972787119586944	0.25710386230595056	0.416043250009209	0.5054817819581531	0.2301394081445215	0.45676152636658995	0.19919639358155528	0.18829261133474037	0.17244802971132334	0.193311766660909	0.16788612155794921	0.23479389775235882	0.17033037200870452	0.10120939827529843	0.21843147481122424
G10.1	0.20953034788793312	0.27698040411494684	0.21561573780413273	0.2271594903968059	0.2564461947022627	0.17396912072390167	0.21342273813519452	0.2631525424809196	0.24665336614470396	0.31322022061131194	0.29897169213936964	0.43787963032703536	0.3018149339324878	0.25603323675562234	0.48217326433263435	0.28814210557948133	0.28703666152567525	0.2908446137204687	0.4381136006636885	0.2611842406901911	0.29455631650753933	0.3848033931606819	0.24682842870010704	0.24695528692016447	0.25172363998453784	0.25251077872645683	0.44166064243156905	0.4448446089300599	0.15148024668982218	0.40435135177702175	0.2101319089863787	0.2402471957776967	0.2116013479584547	0.21901754103483234	0.22095772722727247	0.27159034700802864	0.25368356737479686	0.2607307370069622	0.3068967982186478	0.3014933312461001	0.623473751467811	0.2653203152489164	0.33346262123308273	0.25476987927819145	0.4294450076766077	0.24727881585422287	0.25911664023571523	0.26235164485824797	0.3571280146337018	0.21061397054527306	0.28988015479385876	0.4423372205799071	0.2823025013787624	0.26158791921843993	0.25412446326124744	0.22329221795188345	0.4479653682984958	0.296793883960847	0.1147407496147303	0.2757776315081769	0.22850143257093794	0.0	0.3408209906579951	0.2783146101396535	0.23358743858070666	0.3914831230784509	0.26218467794472183	0.26585102481778145	0.2253718328086878	0.3539300319576472	0.27408275313944097	0.251374341067751	0.22010848715834175	0.2893386918886839	0.3692611120924573	0.4620646960505581	0.24525383593758626	0.5530555197107963	0.20039894732854371	0.19966476372044845	0.2373023738725782	0.2174351005869129	0.22393924365732937	0.1977944244197306	0.24628581738366978	0.23616354754118885	0.2018223736727431	0.2683767656462964	0.2035751863028247	0.33939871597530813	0.23252004583870708	0.18428360092501708	0.5105097453369999	0.274106064033984	0.21142204570608353	0.20793023981664452	0.563357298950628	0.3366136124582084	0.23045075602126955	0.21033943060709573	0.32975138055286907	0.41539474852364483	0.5113443027684809	0.2967303306094923	0.4743894074068598	0.2689708944945565	0.2359767636963489	0.24506658511657406	0.19343891446755318	0.25356877197242955	0.2596881438442591	0.2504372906030816	0.1968379602616707	0.25360549319506365
G11.1	0.30043641405030724	0.2803999022844874	0.28027738948463915	0.288108358197495	0.25528152889171385	0.3156544244645196	0.3066700984332346	0.28317336676971516	0.29097568306326205	0.2908410133484572	0.23744879421565535	0.4173528414032596	0.27279499508659044	0.3682300436938475	0.4697609099583493	0.3084587322896732	0.2609407490915752	0.40258849072401226	0.4195141553420486	0.34390487594756125	0.25172912039503587	0.33073540631090587	0.2757825062347827	0.2942266841743612	0.26725132913574634	0.3088810203228152	0.3842272799407637	0.43652863970052624	0.3099550780187158	0.37825759640342566	0.3130939875691816	0.2978036572934914	0.2951805200359512	0.3004871991487319	0.29991533068526943	0.24486473786112148	0.2771480060313006	0.28036525990389477	0.30088617430215236	0.2772966469902556	0.6139491578493065	0.302775026559895	0.3052074986271061	0.30466726702956576	0.4289109142872337	0.2813038006948412	0.2767456847999085	0.3613291119839438	0.3022057070385921	0.34291808139217694	0.2762832416564443	0.4168071417774922	0.26892871185202705	0.2867591870592153	0.2819253679522242	0.3187203283997596	0.4005524753439434	0.2332760251028616	0.33238489673691	0.28770181568830416	0.3073937152109379	0.3408209906579951	0.0	0.28434017760472324	0.3292747156234351	0.388072207871451	0.2657139168189483	0.27699402067653384	0.28850686031884915	0.2890704378613579	0.2953305540674908	0.248392274290127	0.3439036711707092	0.26832160920585424	0.33048232226753244	0.4671565924394399	0.30567697987602893	0.542782338061419	0.3368334473031388	0.30866000708289726	0.32175508931719893	0.3398957223805387	0.29370993225462094	0.2755057362386636	0.27157212584571355	0.2623084874434538	0.3195953089550067	0.24131788983829436	0.3427685125108728	0.2308031006203613	0.27567814455657697	0.28796902054693674	0.540820765998905	0.24780018565364753	0.3093001533052786	0.3798715459105161	0.5415552484124196	0.29256400842413555	0.2771217333388594	0.37619054764638055	0.2697328127560168	0.3934913352185583	0.49654334271764905	0.3190769523631482	0.46638139364513814	0.264406135732205	0.29305771573166445	0.28688522910738457	0.30217221189823273	0.2541012559157632	0.24202762400389352	0.2677728733984556	0.28509878191250776	0.2651141849895157
G12.1	0.18118855840460854	0.1747231684964406	0.18147586427849108	0.15065927664979298	0.17505768466800756	0.22315884001759925	0.27392834257448073	0.14896060211387052	0.23493700240554471	0.2194100885445444	0.23368643663882938	0.3775682779214986	0.21477149624377628	0.26937522347232296	0.44822808025003663	0.2467759003805779	0.18442665016660348	0.2643089143122124	0.40622674225366867	0.28756912804625295	0.16680796522944635	0.33142524095237197	0.15181318244208253	0.18486503730561743	0.1864921604490175	0.18314153313660078	0.3749747546862045	0.40468747908438407	0.23046796478083073	0.3299734388585267	0.21641144560622094	0.1626545157722856	0.15606747382409797	0.23133505702870336	0.20890124027487944	0.18691166470988435	0.21253957328853962	0.14103860230864962	0.283682412271222	0.17953310459245367	0.6001877657209088	0.19467305069512242	0.2663082658031657	0.2547327441126489	0.400013113452406	0.1632489727751445	0.1495213591237001	0.22947461283055134	0.25382028085180797	0.2792973012672559	0.10354672809739493	0.3904411451651763	0.22921356921426425	0.13871384210927729	0.16266372848414382	0.19305573139210527	0.3794332991067397	0.19386737743484075	0.2708900239972301	0.19176419113737267	0.17693921786619232	0.2783146101396535	0.28434017760472324	0.0	0.2068030657629472	0.3523022512389628	0.15938200205510972	0.21260795267823432	0.219409396933777	0.287821824511382	0.23796232317374247	0.11912099793792044	0.2402089773812571	0.1807542146174585	0.37212711470620136	0.45644200714311717	0.2093567764653714	0.5175696181007613	0.2521820257421333	0.21143207344811735	0.2898956388010631	0.24764224294358958	0.15250112013511005	0.1695413446858424	0.20481507076462527	0.1433757672503672	0.22672381858548152	0.17321442010866409	0.2478839071705397	0.3488913410646984	0.12187727398599102	0.1927243982491232	0.5276206395139766	0.1756438104551495	0.22242009558581735	0.2824639635222135	0.5294864771279586	0.2436409931064918	0.15803403793300014	0.2844634561846678	0.251647642543622	0.3844739795446654	0.47385155591276507	0.2676675446661719	0.43688210650817677	0.1997130838810676	0.18754094040857064	0.2043795181837214	0.20027090119074883	0.15044858465528857	0.23635273491167733	0.16662296399288373	0.18830539062941476	0.23978355341800106
G13.1	0.18869591400653016	0.21050443003204292	0.17800608779396307	0.22494397970570368	0.19636815092865625	0.19510763438143475	0.28646067961642235	0.1719990157306329	0.20124964829700837	0.24506409434537207	0.2690612238719015	0.41996246510343416	0.2928080675629011	0.1377843128280893	0.46490214271462316	0.2992655250009168	0.21931019452338368	0.1765998587805597	0.4220318254209615	0.22205406271517408	0.23963301972326378	0.3558099885179988	0.20109753417425347	0.17029483101098514	0.24277941125246372	0.2040531926814498	0.42401110242714224	0.4184554866715581	0.24930063383430157	0.3870544906987158	0.1968329502569998	0.19189729264374264	0.16053978069254954	0.2647198122877914	0.18607022521455552	0.24905159442785255	0.26806112118964187	0.18871194267641986	0.28516151632912456	0.2462004270807586	0.6131465506948287	0.22342411650966248	0.3221811426991806	0.22434791063373144	0.40994117597861657	0.2325856689863497	0.22411490243439794	0.18440535170923172	0.31129695298709753	0.19285863838024006	0.2057210579303616	0.4300101742752572	0.2661681542605526	0.23154169807815309	0.2091388934632544	0.18203217779981282	0.4266082085152668	0.21802526601953623	0.22122193376372806	0.24473047963533814	0.2306429424296952	0.23358743858070666	0.3292747156234351	0.2068030657629472	0.0	0.36481577753153904	0.20789757050393873	0.19759603855473054	0.2656292751746146	0.3211767581190103	0.22750034674105205	0.17063917420475225	0.17663412748125554	0.2589163737841064	0.3684246885874133	0.47296055137925275	0.2677312363955885	0.5314121199220176	0.19110290811292216	0.22044536054048913	0.2448846547476506	0.1793159191988864	0.20383586402771092	0.18646529271865322	0.23980904644846376	0.23425302650124066	0.16607007373067206	0.231157761681318	0.17236595393312937	0.3339200106603341	0.2039525380924801	0.14077301680996565	0.5302439934994492	0.22773759950129907	0.15345360117097104	0.21362826261981557	0.5458023669592734	0.2815330177629416	0.17100391386616834	0.21962614387177282	0.31065729110982365	0.3817654579275962	0.4981510112705707	0.3251773743729614	0.4558506314212811	0.25080616134787287	0.20549967844918757	0.23651120533306455	0.15628395676613327	0.22150859070292825	0.26067984828789176	0.21644666933808981	0.2362805746642052	0.23889007933738368
G14.1	0.3147463016445324	0.34025123246278743	0.2978040716482782	0.3418320871932693	0.32339031044299893	0.360991666373446	0.3939297925258184	0.34301260913527293	0.35675601989581696	0.31753748706835316	0.23526986264088565	0.1412519453840477	0.35629280316771866	0.3779115873703245	0.17300192504158493	0.3964954130323841	0.3528431921249251	0.372409949210394	0.13454245948605825	0.3866950741885066	0.32332059112936956	0.2223316617257144	0.34825828351014193	0.33978461196904186	0.34249338029937143	0.3712814717752222	0.1596975583320514	0.19452109002666373	0.3701552739978189	0.1535164138690834	0.35901008973360266	0.3466416805378273	0.3343406358183793	0.280062636008789	0.34375853935328865	0.3287240264028402	0.35848761355387654	0.3351125892712186	0.35674085756789753	0.3081498550399932	0.29243697164552107	0.2669321958326212	0.40184918265740455	0.3571530937948013	0.12740905126070642	0.365026467421204	0.35625419088993066	0.34717230582674524	0.21590903368124476	0.38223813769845794	0.3399869392092404	0.15189657392706551	0.3186749945306659	0.3458214059936969	0.30998320744530244	0.334344452022887	0.1676076875603736	0.33949212522674205	0.37273419106518885	0.28199796480826694	0.3770987979269483	0.3914831230784509	0.388072207871451	0.3523022512389628	0.36481577753153904	0.0	0.3236478168736375	0.3209769378201614	0.32891863810617433	0.16379066705243678	0.3814349862008417	0.3308097087891666	0.3622476652848355	0.3464423958501631	0.4216387113931297	0.2016138055612058	0.36264619507446044	0.25934514659218677	0.3810227460817263	0.3505854969257438	0.3808782435564421	0.3595754065102829	0.3474211278697658	0.3675020283172192	0.3094681746554031	0.3443844267181851	0.36847906386335005	0.3098384411352278	0.36081987068772714	0.4204106221144475	0.34497432495384717	0.3463336356772419	0.26014199192513854	0.3250639148112695	0.3487416413727696	0.3990291022360097	0.26164047220199205	0.3401134870259005	0.3249437416786067	0.3819623768737928	0.3825187438456145	0.4455607293161329	0.19936065460949456	0.3844808059218906	0.17320793336867932	0.31410818153714753	0.327650695452646	0.3571938322000416	0.33721821534601926	0.3169393985146875	0.37210865286083067	0.30879076049346865	0.3597121722789401	0.37488984300078565
G15.1	0.15979770859188988	0.17117531454199664	0.14167434963993886	0.172483014032941	0.16343853588221718	0.2095487577592983	0.2686584978739013	0.16500406125174313	0.22949645120337434	0.22953773929954824	0.1996538256902596	0.364984065978566	0.2243206753034278	0.2666217495005735	0.42728800221013474	0.2590314486116603	0.17902354484657496	0.23921281039447978	0.3819598533872778	0.2760841658147075	0.15071284384733932	0.32132846874420234	0.10137149177075779	0.19264057505409424	0.18427306141206728	0.20167037186963857	0.358426286910009	0.38268240883192367	0.24716353919907677	0.319181769255812	0.20012840203454413	0.1579704547129028	0.16049062763070993	0.21863385490812218	0.2132576841408486	0.18022288934189404	0.2158662141928619	0.10920635331943178	0.2755077298018546	0.1950727416013828	0.6003310208701133	0.20362932894493996	0.2748548015263189	0.24296469167520424	0.37098087374993954	0.1926459361121319	0.19061848737742346	0.23390206887443435	0.22704170060598453	0.2555872836845032	0.14810229855829557	0.3783826397928117	0.19487740665832645	0.18342035472568874	0.14337252060299382	0.1709081856570412	0.36616702410195484	0.18279166363777144	0.2518356033652085	0.1622929232814733	0.2045521989545355	0.26218467794472183	0.2657139168189483	0.15938200205510972	0.20789757050393873	0.3236478168736375	0.0	0.2150434477616567	0.21824686954891226	0.2453707451354533	0.2241747268483568	0.13087445382634266	0.23374126840721907	0.18856351813514705	0.35565775786474396	0.4371872448703891	0.24595486914875073	0.508291422195689	0.2357618193960953	0.20035631070526888	0.270424302234545	0.2188440808023063	0.1624842351728924	0.1938123580378668	0.19197323888689125	0.15040398054872034	0.22806988386335048	0.14269508146290982	0.21589857969970147	0.3022217403033009	0.13525315918476785	0.17851827902271844	0.5101988905606736	0.10738242456562579	0.21145784252522043	0.25827353597092045	0.5234286055602909	0.2433237078470016	0.1704568017197296	0.2568100977180505	0.2580454580130124	0.39033688655203336	0.46023832183007274	0.2847282714792818	0.4260848463382791	0.16623804122609714	0.185616865855879	0.23701011778562847	0.1914814291102677	0.1457498147046175	0.2406233317493345	0.14352985898104711	0.18486183507456483	0.21794302197682594
